"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"12-Mar-2018","     9053.70","     9130.40","     9034.25","     9121.75","     1269013539","        24436.38"
"13-Mar-2018","     9102.70","     9194.35","     9096.20","     9157.90","     1544582081","        41125.61"
"14-Mar-2018","     9126.90","     9158.20","     9091.45","     9151.55","     1300650655","        24246.19"
"15-Mar-2018","     9151.35","     9177.95","     9122.65","     9133.90","     1382804144","        23972.44"
"16-Mar-2018","     9127.80","     9128.50","     8991.85","     9004.45","     1777873123","        37328.12"
"19-Mar-2018","     9026.40","     9032.30","     8879.30","     8894.20","     1232942854","        24473.58"
"20-Mar-2018","     8854.00","     8945.35","     8847.80","     8920.45","     1232378014","        24791.21"
"21-Mar-2018","     8970.85","     9015.65","     8929.65","     8949.10","-","-"
"22-Mar-2018","     8961.95","     8991.70","     8897.30","     8904.00","     1201574282","        24675.55"
"23-Mar-2018","     8765.65","     8815.55","     8744.50","     8800.80","     1397594381","        28742.85"
"26-Mar-2018","     8795.05","     8923.05","     8765.85","     8914.35","     1363187865","        27222.32"
"27-Mar-2018","     8968.35","     8995.35","     8938.90","     8978.10","     1204690946","        25766.58"
"28-Mar-2018","     8940.20","     8953.90","     8899.00","     8912.10","     1591782321","        37247.19"
"02-Apr-2018","     8949.45","     9030.70","     8933.45","     9023.60","-","-"
"03-Apr-2018","     9004.90","     9082.05","     8997.70","     9074.85","-","-"
"04-Apr-2018","     9105.50","     9120.10","     8962.45","     8975.60","     1468147076","        28723.56"
"05-Apr-2018","     9069.05","     9150.85","     9068.40","     9146.15","     1303779455","        26406.14"
"06-Apr-2018","     9148.45","     9183.45","     9116.55","     9172.05","     1337000561","        25407.73"
"09-Apr-2018","     9179.20","     9223.35","     9175.90","     9205.20","-","-"
"10-Apr-2018","     9237.80","     9246.45","     9199.20","     9219.15","     1122742906","        24953.08"
"11-Apr-2018","     9242.30","     9242.30","     9179.85","     9230.85","     1147359720","        26071.61"
"12-Apr-2018","     9226.45","     9263.35","     9210.25","     9247.25","     1099927441","        25979.29"
"13-Apr-2018","     9276.65","     9304.10","     9240.70","     9267.65","     1022184534","        26186.19"
