Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
118531,Franklin India Bluechip Fund- Direct - Growth,365.5847,361.9289,365.5847,16-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,367.0745,363.4038,367.0745,19-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,366.8734,363.2047,366.8734,20-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,366.7289,363.0616,366.7289,21-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,368.5244,364.8392,368.5244,23-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,366.9809,363.3111,366.9809,26-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,366.9112,363.2421,366.9112,27-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,364.4363,360.7919,364.4363,28-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,362.9429,359.3135,362.9429,29-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,361.7139,358.0968,361.7139,30-Oct-15
118531,Franklin India Bluechip Fund- Direct - Growth,361.4984,357.8834,361.4984,2-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,362.4227,358.7985,362.4227,3-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,362.3876,358.7637,362.3876,4-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,358.8239,355.2357,358.8239,5-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,357.3285,353.7552,357.3285,6-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,356.7554,353.1878,356.7554,9-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,351.3156,347.8024,351.3156,10-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,351.8457,348.3272,351.8457,13-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,352.6889,349.162,352.6889,16-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,352.4374,348.913,352.4374,17-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,348.8738,345.3851,348.8738,18-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,352.9793,349.4495,352.9793,19-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,353.9801,350.4403,353.9801,20-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,354.6275,351.0812,354.6275,23-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,353.4431,349.9087,353.4431,24-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,354.5024,350.9574,354.5024,26-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,356.8661,353.2974,356.8661,27-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,357.1533,353.5818,357.1533,30-Nov-15
118531,Franklin India Bluechip Fund- Direct - Growth,357.6057,354.0296,357.6057,1-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,356.6356,353.0692,356.6356,2-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,353.7229,350.1857,353.7229,3-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,350.3921,346.8882,350.3921,4-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,350.9483,347.4388,350.9483,7-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,348.1396,344.6582,348.1396,8-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,343.9381,340.4987,343.9381,9-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,345.5324,342.0771,345.5324,10-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,341.7303,338.313,341.7303,11-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,342.5771,339.1513,342.5771,14-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,344.731,341.2837,344.731,15-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,347.2125,343.7404,347.2125,16-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,351.3225,347.8093,351.3225,17-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,347.87,344.3913,347.87,18-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,350.0961,346.5951,350.0961,21-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,348.5734,345.0877,348.5734,22-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,351.3133,347.8002,351.3133,23-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,351.5117,347.9966,351.5117,24-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,353.788,350.2501,353.788,28-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,353.977,350.4372,353.977,29-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,352.9861,349.4562,352.9861,30-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,353.289,349.7561,353.289,31-Dec-15
118531,Franklin India Bluechip Fund- Direct - Growth,354.2967,350.7537,354.2967,1-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,347.4673,343.9926,347.4673,4-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,346.8155,343.3473,346.8155,5-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,345.5226,342.0674,345.5226,6-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,338.8142,335.4261,338.8142,7-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,340.8217,337.4135,340.8217,8-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,338.6822,335.2954,338.6822,11-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,336.0475,332.687,336.0475,12-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,338.9985,335.6085,338.9985,13-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,336.836,333.4676,336.836,14-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,334.0818,330.741,334.0818,15-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,329.309,326.0159,329.309,18-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,333.2707,329.938,333.2707,19-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,328.7405,325.4531,328.7405,20-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,327.6927,324.4158,327.6927,21-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,333.0685,329.7378,333.0685,22-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,333.5068,330.1717,333.5068,25-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,334.0638,330.7232,334.0638,27-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,332.6831,329.3563,332.6831,28-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,339.2135,335.8214,339.2135,29-Jan-16
118531,Franklin India Bluechip Fund- Direct - Growth,340.2136,336.8115,340.2136,1-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,336.3975,333.0335,336.3975,2-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,332.049,328.7285,332.049,3-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,334.0034,330.6634,334.0034,4-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,337.9799,334.6001,337.9799,5-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,334.1207,330.7795,334.1207,8-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,328.6418,325.3554,328.6418,9-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,325.4265,322.1722,325.4265,10-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,317.1598,313.9882,317.1598,11-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,316.241,313.0786,316.241,12-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,324.2132,320.9711,324.2132,15-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,319.5225,316.3273,319.5225,16-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,321.9391,318.7197,321.9391,17-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,326.6716,323.4049,326.6716,18-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,327.6324,324.3561,327.6324,19-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,329.1881,325.8962,329.1881,22-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,324.0782,320.8374,324.0782,23-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,321.0293,317.819,321.0293,24-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,318.0827,314.9019,318.0827,25-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,320.0264,316.8261,320.0264,26-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,318.1636,314.982,318.1636,29-Feb-16
118531,Franklin India Bluechip Fund- Direct - Growth,326.9296,323.6603,326.9296,1-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,333.2254,329.8931,333.2254,2-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,337.9431,334.5637,337.9431,3-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,339.078,335.6872,339.078,4-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,338.0849,334.7041,338.0849,8-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,340.3612,336.9576,340.3612,9-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,338.3692,334.9855,338.3692,10-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,338.7918,335.4039,338.7918,11-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,340.8072,337.3991,340.8072,14-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,339.4772,336.0824,339.4772,15-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,340.3464,336.9429,340.3464,16-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,341.8319,338.4136,341.8319,17-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,345.7842,342.3264,345.7842,18-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,349.7706,346.2729,349.7706,21-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,349.8076,346.3095,349.8076,22-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,350.0065,346.5064,350.0065,23-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,346.5418,343.0764,346.5418,28-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,346.4742,343.0095,346.4742,29-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,353.1763,349.6445,353.1763,30-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,353.4251,349.8908,353.4251,31-Mar-16
118531,Franklin India Bluechip Fund- Direct - Growth,352.1928,348.6709,352.1928,1-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,354.6456,351.0991,354.6456,4-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,347.4164,343.9422,347.4164,5-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,348.4995,345.0145,348.4995,6-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,346.5671,343.1014,346.5671,7-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,346.9115,343.4424,346.9115,8-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,351.4636,347.949,351.4636,11-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,353.2878,349.7549,353.2878,12-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,358.4584,354.8738,358.4584,13-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,360.9657,357.356,360.9657,18-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,360.9842,357.3744,360.9842,20-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,361.241,357.6286,361.241,21-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,361.4845,357.8697,361.4845,22-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,360.6248,357.0186,360.6248,25-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,364.5883,360.9424,364.5883,26-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,365.5243,361.8691,365.5243,27-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,361.4477,357.8332,361.4477,28-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,361.3414,357.728,361.3414,29-Apr-16
118531,Franklin India Bluechip Fund- Direct - Growth,358.6513,355.0648,358.6513,2-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,356.4663,352.9016,356.4663,3-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,353.7722,350.2345,353.7722,4-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,353.8896,350.3507,353.8896,5-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,353.684,350.1472,353.684,6-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,359.7923,356.1944,359.7923,9-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,361.4094,357.7953,361.4094,10-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,360.3976,356.7936,360.3976,11-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,362.6672,359.0405,362.6672,12-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,359.7274,356.1301,359.7274,13-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,360.7987,357.1907,360.7987,16-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,361.9806,358.3608,361.9806,17-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,361.6175,358.0013,361.6175,18-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,359.2415,355.6491,359.2415,19-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,357.5534,353.9779,357.5534,20-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,356.7367,353.1693,356.7367,23-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,356.6763,353.1095,356.6763,24-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,364.16,360.5184,364.16,25-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,369.1159,365.4247,369.1159,26-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,372.3222,368.599,372.3222,27-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.3065,370.5634,374.3065,30-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.3548,370.6113,374.3548,31-May-16
118531,Franklin India Bluechip Fund- Direct - Growth,373.8984,370.1594,373.8984,1-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,375.4033,371.6493,375.4033,2-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,375.5506,371.7951,375.5506,3-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.8877,371.1388,374.8877,6-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,376.8742,373.1055,376.8742,7-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,377.5131,373.738,377.5131,8-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,375.8533,372.0948,375.8533,9-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.8215,371.0733,374.8215,10-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,372.5389,368.8135,372.5389,13-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,372.2212,368.499,372.2212,14-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,376.3409,372.5775,376.3409,15-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,373.4857,369.7508,373.4857,16-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.5535,370.808,374.5535,17-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,377.4009,373.6269,377.4009,20-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,377.2449,373.4725,377.2449,21-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,377.3029,373.5299,377.3029,22-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,380.633,376.8267,380.633,23-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.2314,370.4891,374.2314,24-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.0588,370.3182,374.0588,27-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,374.4063,370.6622,374.4063,28-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,377.857,374.0784,377.857,29-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,382.685,378.8582,382.685,30-Jun-16
118531,Franklin India Bluechip Fund- Direct - Growth,385.301,381.448,385.301,1-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,387.2531,383.3806,387.2531,4-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,385.5974,381.7414,385.5974,5-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,385.3599,381.5063,385.3599,7-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,385.0854,381.2345,385.0854,8-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,391.3817,387.4679,391.3817,11-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,393.4688,389.5341,393.4688,12-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,392.7171,388.7899,392.7171,13-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,395.0312,391.0809,395.0312,14-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,394.8617,390.9131,394.8617,15-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,393.2284,389.2961,393.2284,18-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,393.8204,389.8822,393.8204,19-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,395.9057,391.9466,395.9057,20-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,394.9759,391.0261,394.9759,21-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,395.6213,391.6651,395.6213,22-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,399.3299,395.3366,399.3299,25-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.616,393.6398,397.616,26-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.6596,393.683,397.6596,27-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,398.5965,394.6105,398.5965,28-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.1099,393.1388,397.1099,29-Jul-16
118531,Franklin India Bluechip Fund- Direct - Growth,396.4397,392.4753,396.4397,1-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,396.026,392.0657,396.026,2-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,393.7926,389.8547,393.7926,3-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,394.7902,390.8423,394.7902,4-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.4173,397.4031,401.4173,5-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.6846,398.6578,402.6846,8-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.2011,397.1891,401.2011,9-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,395.778,391.8202,395.778,10-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,395.4338,391.4795,395.4338,11-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.6453,393.6688,397.6453,12-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,396.7549,392.7874,396.7549,16-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,396.9254,392.9561,396.9254,17-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.1755,396.1737,400.1755,18-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.432,396.4277,400.432,19-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,398.5119,394.5268,398.5119,22-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,399.0312,395.0409,399.0312,23-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,399.5352,395.5398,399.5352,24-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.6035,393.6275,397.6035,25-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,396.0578,392.0972,396.0578,26-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.2694,393.2967,397.2694,29-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.3381,398.3147,402.3381,30-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,404.5074,400.4623,404.5074,31-Aug-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.8755,398.8467,402.8755,1-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,404.5708,400.5251,404.5708,2-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,410.4642,406.3596,410.4642,6-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,409.7787,405.6809,409.7787,7-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,410.8264,406.7181,410.8264,8-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,407.4011,403.3271,407.4011,9-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.3591,396.3555,400.3591,12-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.8687,397.85,401.8687,14-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.8098,396.8017,400.8098,15-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.7628,397.7452,401.7628,16-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,403.4379,399.4035,403.4379,19-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.3281,398.3048,402.3281,20-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.8758,397.857,401.8758,21-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,405.8126,401.7545,405.8126,22-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,404.6686,400.6219,404.6686,23-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.747,396.7395,400.747,26-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,399.8002,395.8022,399.8002,27-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.0666,398.0459,402.0666,28-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,394.9224,390.9732,394.9224,29-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.2681,393.2954,397.2681,30-Sep-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.0317,397.0214,401.0317,3-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,403.6599,399.6233,403.6599,4-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.7097,398.6826,402.7097,5-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.5503,397.5348,401.5503,6-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.4332,397.4189,401.4332,7-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.4015,397.3875,401.4015,10-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,396.3973,392.4333,396.3973,13-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,397.891,393.9121,397.891,14-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,394.7615,390.8139,394.7615,17-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.1832,396.1814,400.1832,18-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.1759,396.1741,400.1759,19-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,401.5869,397.571,401.5869,20-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.3241,398.3009,402.3241,21-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.6674,398.6407,402.6674,24-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,402.9298,398.9005,402.9298,25-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,399.8293,395.831,399.8293,26-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,398.2439,394.2615,398.2439,27-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,400.1753,396.1735,400.1753,28-Oct-16
118531,Franklin India Bluechip Fund- Direct - Growth,399.4764,395.4816,399.4764,1-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,394.1241,390.1829,394.1241,2-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,392.3193,388.3961,392.3193,3-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,389.494,385.5991,389.494,4-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,392.4127,388.4886,392.4127,7-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,395.2791,391.3263,395.2791,8-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,392.8818,388.953,392.8818,9-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,398.2198,394.2376,398.2198,10-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,388.4813,384.5965,388.4813,11-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,380.1516,376.3501,380.1516,15-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,380.5768,376.771,380.5768,16-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,379.0829,375.2921,379.0829,17-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,380.0018,376.2018,380.0018,18-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,372.588,368.8621,372.588,21-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,375.4367,371.6823,375.4367,22-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,376.4508,372.6863,376.4508,23-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,373.7845,370.0467,373.7845,24-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,379.2873,375.4944,379.2873,25-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,379.8525,376.054,379.8525,28-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,381.4544,377.6399,381.4544,29-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,384.9286,381.0793,384.9286,30-Nov-16
118531,Franklin India Bluechip Fund- Direct - Growth,382.4636,378.639,382.4636,1-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,378.4396,374.6552,378.4396,2-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,381.0417,377.2313,381.0417,5-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,381.5784,377.7626,381.5784,6-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,379.8195,376.0213,379.8195,7-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,385.9896,382.1297,385.9896,8-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,386.0795,382.2187,386.0795,9-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,381.3954,377.5814,381.3954,12-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,382.9122,379.0831,382.9122,13-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,381.0296,377.2193,381.0296,14-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,380.2198,376.4176,380.2198,15-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,378.9445,375.1551,378.9445,16-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,377.38,373.6062,377.38,19-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,376.0014,372.2414,376.0014,20-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,375.3217,371.5685,375.3217,21-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,371.3514,367.6379,371.3514,22-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,371.2318,367.5195,371.2318,23-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,367.9088,364.2297,367.9088,26-Dec-16
118531,Franklin India Bluechip Fund- Direct - Growth,372.6856,368.9587,372.6856,27-Dec-16
