"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"20-Feb-2018","     8249.00","     8296.70","     8187.20","     8249.95","      167653864","         2083.94"
"21-Feb-2018","     8301.30","     8315.55","     8205.35","     8225.85","      170688971","         2243.05"
"22-Feb-2018","     8190.50","     8222.50","     8161.90","     8186.40","      215964515","         2442.79"
"23-Feb-2018","     8218.40","     8350.80","     8215.25","     8342.85","      335254618","         2681.45"
"26-Feb-2018","     8395.10","     8417.35","     8364.45","     8394.25","      310428196","         2880.39"
"27-Feb-2018","     8431.90","     8446.40","     8346.20","     8368.05","      199704874","         2355.65"
"28-Feb-2018","     8302.75","     8369.05","     8255.90","     8356.50","      200288625","         2321.77"
"01-Mar-2018","     8377.65","     8418.05","     8332.00","     8339.90","      169746749","         2262.20"
"05-Mar-2018","     8331.70","     8331.70","     8221.70","     8250.75","      184197083","         2064.59"
"06-Mar-2018","     8313.20","     8349.95","     8104.05","     8134.50","      197914065","         2010.62"
"07-Mar-2018","     8106.35","     8107.25","     7933.60","     7953.85","      309247391","         2325.89"
"08-Mar-2018","     8012.50","     8049.70","     7827.50","     7984.55","      278584008","         2501.39"
"09-Mar-2018","     8029.95","     8046.10","     7947.05","     7964.10","-","-"
"12-Mar-2018","     8031.30","     8040.70","     7938.75","     8026.95","      283601814","         2158.48"
"13-Mar-2018","     8025.35","     8202.90","     8012.40","     8157.85","      317866088","         2813.03"
"14-Mar-2018","     8118.70","     8163.35","     8087.75","     8154.25","      284328173","         2373.21"
"15-Mar-2018","     8160.50","     8236.45","     8159.05","     8223.00","      413788706","         2682.80"
"16-Mar-2018","     8237.70","     8279.40","     8099.20","     8112.10","      489588428","         3182.20"
"19-Mar-2018","     8147.10","     8168.85","     7918.60","     7934.30","      287478490","         2058.44"
"20-Mar-2018","     7885.30","     7991.30","     7851.35","     7954.70","      334381918","         2459.16"
"21-Mar-2018","     8010.80","     8076.20","     7950.70","     7966.00","-","-"
"22-Mar-2018","     7992.50","     8002.00","     7846.75","     7851.60","      305230668","         2460.81"
"23-Mar-2018","     7680.75","     7699.45","     7614.25","     7681.40","      313891272","         2148.60"
"26-Mar-2018","     7675.30","     7747.65","     7610.00","     7734.00","      330613593","         2243.91"
"27-Mar-2018","     7805.65","     7886.60","     7804.90","     7868.50","      268857107","         2123.27"
"28-Mar-2018","     7836.80","     7853.70","     7779.00","     7791.95","      306722603","         2277.93"
"02-Apr-2018","     7828.10","     7938.85","     7827.40","     7929.20","-","-"
"03-Apr-2018","     7912.55","     8066.20","     7906.45","     8060.90","-","-"
"04-Apr-2018","     8117.00","     8164.75","     7936.10","     7946.75","-","-"
"05-Apr-2018","     8051.55","     8137.75","     8050.15","     8128.70","-","-"
"06-Apr-2018","     8149.70","     8219.90","     8098.25","     8204.95","-","-"
"09-Apr-2018","     8231.25","     8264.20","     8199.35","     8215.70","-","-"
"10-Apr-2018","     8259.40","     8272.30","     8174.95","     8215.05","-","-"
"11-Apr-2018","     8236.95","     8238.10","     8163.05","     8205.65","-","-"
"12-Apr-2018","     8201.40","     8224.75","     8150.10","     8167.85","-","-"
"13-Apr-2018","     8193.75","     8256.00","     8168.90","     8204.00","-","-"
