"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"07-Feb-2014","     4711.15","     4713.05","     4679.85","     4701.70","      490834323","         9908.16"
"10-Feb-2014","     4709.45","     4714.00","     4688.45","     4692.55","      428598632","         8324.73"
"11-Feb-2014","     4705.00","     4713.75","     4693.95","     4699.60","      397523690","         8951.50"
"12-Feb-2014","     4717.15","     4730.25","     4706.70","     4711.95","      411284603","         9373.33"
"13-Feb-2014","     4715.45","     4718.55","     4643.55","     4650.00","      430785303","         8585.00"
"14-Feb-2014","     4664.40","     4682.40","     4632.85","     4677.80","      427535836","         9333.54"
"17-Feb-2014","     4685.15","     4695.45","     4672.15","     4690.45","      355124526","         7694.98"
"18-Feb-2014","     4689.65","     4740.80","     4688.70","     4731.50","      395423560","         8438.80"
"19-Feb-2014","     4735.30","     4756.65","     4733.95","     4752.90","      354197867","         7426.43"
"20-Feb-2014","     4733.10","     4739.70","     4713.95","     4716.35","      448856826","         8272.43"
"21-Feb-2014","     4728.15","     4764.90","     4728.15","     4762.75","      412793229","         7706.41"
"24-Feb-2014","     4755.30","     4786.25","     4752.70","     4783.15","      407957990","         7750.25"
"25-Feb-2014","     4797.60","     4808.75","     4780.10","     4793.90","      437175218","         8628.93"
"26-Feb-2014","     4796.90","     4819.40","     4796.90","     4816.40","      563905542","        11547.04"
"28-Feb-2014","     4814.45","     4852.05","     4814.45","     4849.50","      568401781","        14145.44"
"03-Mar-2014","     4842.30","     4857.85","     4809.55","     4816.30","      496592115","         9707.10"
"04-Mar-2014","     4815.20","     4875.20","     4815.20","     4873.20","      531570531","        10608.15"
"05-Mar-2014","     4896.20","     4906.20","     4871.25","     4900.85","      558982948","        11034.20"
"06-Mar-2014","     4913.75","     4961.95","     4913.75","     4959.10","      656377306","        12015.98"
"07-Mar-2014","     4971.05","     5040.95","     4971.05","     5033.85","      914472382","        18424.51"
"10-Mar-2014","     5010.35","     5060.70","     5010.35","     5046.45","      737157568","        15997.28"
"11-Mar-2014","     5048.65","     5069.10","     5016.40","     5026.95","      741470716","        14503.49"
"12-Mar-2014","     5017.05","     5050.15","     5011.60","     5028.70","      562040795","        10831.60"
"13-Mar-2014","     5016.60","     5063.65","     4995.85","     5007.20","      598453298","        13354.45"
"14-Mar-2014","     4977.45","     5019.65","     4962.95","     5011.55","      545213922","        11477.08"
"18-Mar-2014","     5031.60","     5063.80","     5020.80","     5035.40","      563025667","        12098.26"
"19-Mar-2014","     5047.70","     5055.40","     5030.95","     5044.20","      545243292","        12779.69"
"20-Mar-2014","     5032.85","     5045.00","     5008.50","     5014.80","      508813911","        10825.11"
"21-Mar-2014","     5037.55","     5041.70","     5024.45","     5031.05","      587523142","        13864.45"
"22-Mar-2014","     5036.80","     5040.90","     5030.00","     5037.50","       76401652","         1161.02"
"24-Mar-2014","     5049.90","     5095.10","     5049.90","     5091.20","      519220539","        10963.15"
"25-Mar-2014","     5071.05","     5105.35","     5071.05","     5102.75","      562887602","        11737.00"
"26-Mar-2014","     5121.90","     5132.20","     5097.05","     5114.70","      685260863","        12757.78"
"27-Mar-2014","     5121.65","     5165.80","     5117.40","     5146.20","      887309769","        19720.06"
"28-Mar-2014","     5170.50","     5206.65","     5161.10","     5202.15","      703647503","        12986.28"
"31-Mar-2014","     5224.45","     5234.30","     5188.05","     5224.85","      823691758","        14243.59"
"01-Apr-2014","     5244.15","     5244.15","     5199.40","     5232.85","      691765960","        12730.20"
"02-Apr-2014","     5261.70","     5276.10","     5246.25","     5272.40","      790584413","        15175.10"
"03-Apr-2014","     5281.60","     5281.60","     5227.60","     5254.35","      853998766","        15105.59"
"04-Apr-2014","     5257.30","     5257.30","     5229.70","     5234.50","      826038769","        13443.81"
"07-Apr-2014","     5236.30","     5256.60","     5198.50","     5234.20","      797272198","        12797.42"
"09-Apr-2014","     5254.70","     5321.30","     5252.60","     5315.25","      856241502","        15806.94"
"10-Apr-2014","     5322.25","     5345.80","     5308.80","     5328.40","     1042169439","        18641.78"
"11-Apr-2014","     5302.40","     5326.85","     5294.15","     5317.70","      847359106","        14984.19"
"15-Apr-2014","     5330.25","     5334.90","     5267.10","     5278.15","      678141240","        13428.12"
"16-Apr-2014","     5275.00","     5294.70","     5222.85","     5230.35","      708352501","        13491.46"
"17-Apr-2014","     5246.30","     5312.65","     5242.30","     5310.75","      651546530","        13467.29"
"21-Apr-2014","     5321.45","     5352.55","     5321.45","     5347.25","      606036155","        11693.62"
"22-Apr-2014","     5354.30","     5365.80","     5341.00","     5346.60","      683287991","        11796.64"
"23-Apr-2014","     5352.80","     5377.95","     5351.85","     5362.45","      849320479","        16963.64"
"25-Apr-2014","     5372.80","     5373.85","     5320.10","     5328.60","      730347838","        15084.60"
"28-Apr-2014","     5327.55","     5334.50","     5307.55","     5321.50","      676370686","        13210.51"
"29-Apr-2014","     5330.05","     5338.30","     5283.25","     5286.05","      748805490","        13125.29"
"30-Apr-2014","     5294.80","     5334.10","     5221.95","     5255.65","      929192918","        15667.14"
"02-May-2014","     5271.05","     5291.10","     5256.20","     5260.95","      578855116","        10724.31"
"05-May-2014","     5253.75","     5289.60","     5253.75","     5260.30","      556908399","        10622.33"
"06-May-2014","     5275.40","     5294.10","     5262.85","     5273.10","      468444180","         9407.85"
"07-May-2014","     5269.50","     5278.50","     5227.45","     5232.85","      546473188","        12173.01"
"08-May-2014","     5246.30","     5261.75","     5222.40","     5236.60","      501085792","        10432.80"
"09-May-2014","     5232.25","     5382.50","     5231.90","     5375.90","      802908179","        15819.71"
"12-May-2014","     5380.25","     5482.90","     5380.25","     5479.70","      882115104","        16366.64"
"13-May-2014","     5526.80","     5600.10","     5524.45","     5562.55","     1172466722","        21403.86"
"14-May-2014","     5569.25","     5593.50","     5555.45","     5583.60","     1051608382","        18929.96"
"15-May-2014","     5588.90","     5618.35","     5554.45","     5580.30","      917003627","        17222.13"
"16-May-2014","     5689.30","     5888.15","     5610.50","     5656.00","     1654563233","        35339.61"
"19-May-2014","     5711.85","     5766.85","     5682.20","     5762.60","     1707779207","        29252.74"
"20-May-2014","     5804.90","     5824.45","     5762.25","     5790.95","     1666839382","        24248.60"
"21-May-2014","     5799.90","     5809.30","     5748.65","     5792.30","     1436663978","        21203.37"
"22-May-2014","     5828.70","     5872.20","     5813.05","     5841.30","     1609503398","        22761.53"
"23-May-2014","     5872.85","     5931.60","     5870.00","     5923.65","     1511299691","        24333.05"
"26-May-2014","     5976.85","     6035.15","     5804.15","     5883.75","     1794138558","        28260.76"
"27-May-2014","     5888.40","     5888.40","     5796.30","     5844.20","     1128416155","        17421.29"
"28-May-2014","     5853.30","     5870.60","     5835.75","     5861.25","     1101516470","        18170.42"
"29-May-2014","     5855.85","     5860.85","     5788.85","     5796.45","     1107595277","        22799.38"
"30-May-2014","     5813.95","     5831.20","     5789.25","     5802.85","     1185893515","        24901.27"
"02-Jun-2014","     5829.10","     5914.05","     5818.30","     5911.70","      924766778","        16676.57"
"03-Jun-2014","     5926.20","     5963.10","     5906.45","     5956.85","     1144813218","        20526.16"
"04-Jun-2014","     5960.95","     5982.05","     5955.10","     5972.85","     1239021008","        19997.35"
"05-Jun-2014","     5979.20","     6043.00","     5948.05","     6037.65","     1351373894","        23767.56"
"06-Jun-2014","     6078.05","     6134.15","     6067.60","     6129.95","     1410551388","        25436.25"
"09-Jun-2014","     6164.55","     6209.80","     6164.30","     6196.70","     1661153252","        24571.72"
"10-Jun-2014","     6218.30","     6218.30","     6125.20","     6192.30","     1397278819","        21837.56"
"11-Jun-2014","     6207.20","     6234.25","     6123.60","     6152.55","     1338736844","        22961.92"
"12-Jun-2014","     6161.70","     6178.05","     6124.05","     6168.80","      989175179","        17164.11"
"13-Jun-2014","     6184.45","     6191.00","     6040.45","     6057.50","     1114587340","        21337.06"
"16-Jun-2014","     6050.00","     6064.00","     5990.70","     6056.70","      981708400","        17157.43"
"17-Jun-2014","     6051.25","     6142.75","     6044.20","     6139.35","      907343865","        17565.92"
"18-Jun-2014","     6146.25","     6177.70","     6049.20","     6084.85","     1149101557","        19592.79"
"19-Jun-2014","     6103.05","     6127.30","     6040.95","     6064.75","      819797974","        15691.48"
"20-Jun-2014","     6066.45","     6082.75","     6026.90","     6038.60","      877248071","        14548.35"
"23-Jun-2014","     6044.40","     6065.70","     6001.25","     6037.95","      816069082","        13660.85"
"24-Jun-2014","     6054.20","     6124.40","     6054.20","     6113.85","      937533251","        16153.19"
