"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"02-Jan-2017","     7007.40","     7014.15","     6955.45","     7002.50","      602244980","        12181.31"
"03-Jan-2017","     7019.00","     7048.00","     6989.00","     7028.75","      627404023","        13925.83"
"04-Jan-2017","     7042.25","     7058.60","     7024.20","     7030.75","      800039712","        15722.25"
"05-Jan-2017","     7063.15","     7112.60","     7061.80","     7106.90","      827121928","        17180.08"
"06-Jan-2017","     7119.05","     7140.25","     7073.50","     7083.10","      702347838","        16488.64"
"09-Jan-2017","     7099.55","     7101.75","     7076.85","     7085.15","      576555922","        12978.61"
"10-Jan-2017","     7108.35","     7136.05","     7106.45","     7132.20","      667841272","        15963.38"
"11-Jan-2017","     7163.90","     7220.35","     7160.35","     7214.15","      824933514","        19505.41"
"12-Jan-2017","     7225.35","     7244.20","     7209.10","     7231.85","      786924484","        16498.40"
"13-Jan-2017","     7268.95","     7271.00","     7202.95","     7228.30","      676587382","        16755.44"
"16-Jan-2017","     7224.00","     7255.65","     7209.30","     7247.95","      603669654","        13579.94"
"17-Jan-2017","     7255.70","     7276.05","     7227.00","     7243.65","      614870814","        15220.36"
"18-Jan-2017","     7252.25","     7299.20","     7249.80","     7269.00","      701131246","        17150.80"
"19-Jan-2017","     7271.95","     7295.40","     7260.35","     7287.75","      735467328","        16106.27"
"20-Jan-2017","     7267.10","     7281.85","     7196.65","     7202.75","      869232796","        17863.02"
"23-Jan-2017","     7191.40","     7251.00","     7189.80","     7242.55","      663616286","        16093.19"
"24-Jan-2017","     7259.80","     7319.70","     7254.60","     7315.25","      683407596","        17761.73"
"25-Jan-2017","     7338.90","     7424.90","     7334.80","     7417.70","     1113982692","        28400.22"
"27-Jan-2017","     7426.85","     7483.90","     7424.40","     7455.15","     1043955555","        22695.37"
"30-Jan-2017","     7451.70","     7473.00","     7432.10","     7452.15","      943492816","        18363.07"
"31-Jan-2017","     7453.80","     7455.20","     7372.55","     7379.30","     1303181339","        25114.00"
"01-Feb-2017","     7390.55","     7520.70","     7366.90","     7516.05","     1321645704","        25817.72"
