"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"26-May-2016","     5142.00","     5181.35","     5127.60","     5178.65","      276395338","         1668.62"
"27-May-2016","     5197.70","     5237.45","     5190.20","     5223.05","      180405075","         1595.96"
"30-May-2016","     5250.95","     5270.10","     5219.75","     5239.55","      143500082","         1141.40"
"31-May-2016","     5247.95","     5249.65","     5185.60","     5217.40","      201592732","         1301.64"
"01-Jun-2016","     5232.00","     5273.70","     5223.00","     5234.55","      187943370","         1311.24"
"02-Jun-2016","     5227.35","     5240.60","     5197.90","     5236.25","      136163472","          965.79"
"03-Jun-2016","     5262.85","     5288.45","     5217.15","     5223.50","      190207710","         1277.09"
"06-Jun-2016","     5235.30","     5252.20","     5217.80","     5244.45","      138148478","          957.66"
"07-Jun-2016","     5270.90","     5313.60","     5262.95","     5299.80","      180141407","         1302.73"
"08-Jun-2016","     5312.10","     5363.60","     5302.90","     5362.30","      192705836","         1350.31"
"09-Jun-2016","     5383.80","     5406.05","     5347.25","     5369.95","      215083464","         1446.88"
"10-Jun-2016","     5373.25","     5448.60","     5369.70","     5389.15","      322042572","         1472.19"
"13-Jun-2016","     5349.00","     5399.45","     5326.40","     5393.40","      400300488","         1563.46"
"14-Jun-2016","     5411.00","     5467.50","     5411.00","     5450.80","      472403751","         1674.20"
"15-Jun-2016","     5475.50","     5510.45","     5474.85","     5495.15","      324503811","         1888.58"
"16-Jun-2016","     5499.30","     5526.15","     5426.05","     5502.45","      330098716","         1923.76"
"17-Jun-2016","     5535.25","     5573.25","     5523.55","     5566.30","      422878241","         2090.91"
"20-Jun-2016","     5516.40","     5608.30","     5505.10","     5597.00","      320836452","         2044.08"
"21-Jun-2016","     5619.95","     5634.05","     5601.10","     5617.35","      287868221","         1850.38"
"22-Jun-2016","     5637.65","     5658.45","     5569.55","     5581.35","      295394537","         2050.79"
"23-Jun-2016","     5597.35","     5602.55","     5535.85","     5566.90","      206308137","         1373.83"
"24-Jun-2016","     5382.10","     5463.95","     5262.70","     5459.40","      393155707","         2136.85"
"27-Jun-2016","     5455.20","     5609.20","     5455.20","     5602.65","      308766667","         1748.98"
"28-Jun-2016","     5620.60","     5660.45","     5620.60","     5649.60","      242540235","         1545.96"
"29-Jun-2016","     5692.40","     5745.40","     5692.35","     5741.10","      352366219","         1853.07"
"30-Jun-2016","     5788.70","     5829.10","     5788.70","     5813.50","      441719282","         2129.54"
"01-Jul-2016","     5829.60","     5845.10","     5816.20","     5835.55","      320856157","         1894.83"
"04-Jul-2016","     5878.50","     5950.90","     5878.50","     5925.90","      354433743","         2217.37"
"05-Jul-2016","     5946.75","     6002.00","     5925.60","     5960.85","      786214279","         2435.27"
"07-Jul-2016","     5985.40","     6014.05","     5955.25","     5967.10","      515979349","         1989.32"
"08-Jul-2016","     5984.00","     5988.00","     5889.25","     5928.15","      316927387","         1635.67"
"11-Jul-2016","     6001.90","     6019.60","     5994.40","     6001.40","      258467659","         1552.04"
"12-Jul-2016","     6023.35","     6033.25","     5969.65","     6025.15","      469865856","         2043.95"
"13-Jul-2016","     6038.05","     6042.55","     5919.00","     5940.90","      462603783","         2593.40"
"14-Jul-2016","     5946.75","     6026.60","     5944.60","     6015.15","      355728948","         2006.26"
"15-Jul-2016","     6033.95","     6037.70","     5946.10","     5952.70","      332859016","         1648.45"
"18-Jul-2016","     5972.85","     6017.20","     5901.05","     5907.70","      387132689","         1417.51"
"19-Jul-2016","     5924.20","     5938.95","     5877.40","     5906.00","      356807846","         1500.55"
"20-Jul-2016","     5919.65","     5971.85","     5919.65","     5965.25","      238893526","         1404.87"
"21-Jul-2016","     5993.20","     6020.40","     5940.50","     5946.80","      464685404","         2064.00"
"22-Jul-2016","     5948.25","     5978.65","     5913.35","     5963.55","      276715706","         1620.94"
"25-Jul-2016","     5980.90","     6051.25","     5977.80","     6037.15","      286488085","         1789.86"
"26-Jul-2016","     6051.20","     6073.75","     5977.55","     5991.35","      396562532","         1891.46"
"27-Jul-2016","     6009.00","     6050.65","     5980.20","     6044.20","      330203106","         1729.44"
